id,region_id,postal_code
12837,27404,31452
12838,27405,31452
12839,27406,31452
12840,27407,31452
12841,27408,31452
12842,27409,31452
12843,27410,31452
12844,27411,31452
12845,27412,31452
12846,27413,31452
12847,27414,31452
12848,27415,31452
12849,27416,31452
12850,27417,31452
12851,27418,31452
12852,27419,31452
12853,27420,31452
12854,27421,31452
12855,27422,31452
12856,27423,31452
12857,27424,31452
12858,27425,31452
12859,27426,31452
12860,27427,31452
12861,27428,31452
12862,27429,31452
12863,27430,31452
12864,27431,31452
12865,27432,31452
12866,27433,31452
12867,27434,31452
12868,27435,31452
12869,27436,31452
12870,27437,31452
12871,27438,31452
12872,27439,31452
12873,27440,31452
12874,27441,31417
12875,27442,31419
12876,27443,31419
12877,27444,31415
12878,27445,31414
12879,27446,31413
12880,27448,31418
12881,27449,31419
12882,27450,31419
12883,27451,31419
12884,27452,31419
12885,27453,31411
12886,27454,31412
12887,27455,31419
12888,27456,31419
12889,27457,31412
12890,27458,31414
12891,27460,31419
12892,27461,31419
12893,27462,31419
12894,27463,31419
12895,27464,31419
12896,27465,31419
12897,27466,31419
12898,27467,31419
12899,27468,31419
12900,27469,31419
12901,27470,31419
12902,27471,31419
12903,27472,31419
12904,27473,31419
12905,27474,31416
12906,27475,31416
12907,27477,31419
12908,27478,31419
12909,27479,31419
12910,27480,31419
12911,27481,31419
12912,27482,31419
12913,27483,31419
12914,27484,31419
12915,27485,31419
12916,27486,31419
12917,27487,31419
12918,27488,31419
12919,27489,31419
12920,27490,31419
12921,27491,31419
12922,27492,31419
12923,27493,31419
12924,27494,31419
12925,27496,31419
12926,27497,31419
12927,27498,31417
12928,27499,31419
12929,27500,31419
12930,27501,31419
12931,27502,31471
12932,27503,31471
12933,27504,31471
12934,27505,31471
12935,27506,31471
12936,27507,31471
12937,27508,31471
12938,27509,31471
12939,27510,31471
12940,27511,31471
12941,27512,31471
12942,27513,31471
12943,27514,31471
12944,27515,31471
12945,27516,31471
12946,27517,31471
12947,27518,31471
12948,27520,31471
12949,27521,31471
12950,27522,31471
12951,27523,31471
12952,27524,31471
12953,27525,31471
12954,27526,31471
12955,27527,31471
12956,27528,31471
12957,27529,31471
12958,27530,31471
12959,27531,31471
12960,27532,31471
12961,27533,31471
12962,27534,31471
12963,27535,31471
12964,27536,31471
12965,27537,31471
12966,27538,31471
12967,27539,31471
12968,27540,31471
12969,27542,31471
12970,27543,31471
12971,27557,31625
12972,27558,31625
12973,27559,31625
12974,27560,31625
12975,27562,31625
12976,27563,31625
12977,27564,31625
12978,27565,31625
12979,27566,31625
12980,27567,31625
12981,27568,31625
12982,27569,30771
12983,27570,30771
12984,27573,30771
12985,27579,31662
12986,27580,31662
12987,27581,31662
12988,27582,31662
12989,27583,31662
12990,27584,31662
12991,27586,31662
12992,27587,31662
12993,27588,31662
12994,27589,31662
12995,27590,31662
12996,27591,31662
12997,27592,31662
12998,27593,31662
12999,27594,31662
13000,27595,31662
13001,27597,31668
13002,27598,31668
13003,27599,31668
13004,27600,31668
13005,27601,31668
13006,27602,31668
13007,27603,31668
13008,27604,31668
13009,27605,31668
13010,27606,31668
13011,27607,31668
13012,27609,31661
13013,27610,31661
13014,27612,31661
13015,27613,31661
13016,27614,31661
13017,27615,31661
13018,27616,31661
13019,27617,31661
13020,27618,31661
13021,27619,31661
13022,27621,31661
13023,27622,31661
13024,27623,31661
13025,27624,31661
13026,27625,31661
13027,27626,31661
13028,27627,31661
13029,27628,31661
13030,27651,31663
13031,27652,31663
13032,27653,31663
13033,27654,31663
13034,27655,31663
13035,27656,31663
13036,27657,31663
13037,27659,31663
13038,27660,31663
13039,27661,31663
13040,27662,31663
13041,27663,31663
13042,27664,31663
13043,27665,31663
13044,27666,31663
13045,27667,31663
13046,27669,31663
13047,27670,31663
13048,27691,31663
13049,27693,31663
13050,27694,31663
13051,27695,31663
13052,27696,31663
13053,27698,31663
13054,27699,31663
13055,27700,31663
13056,27705,31666
13057,27706,31666
13058,27708,31666
13059,27709,31666
13060,27710,31666
13061,27711,31666
13062,27712,31666
13063,27713,31666
13064,27714,31666
13065,27715,31666
13066,27716,31666
13067,27717,31666
13068,27718,31666
13069,27719,31666
13070,27720,31666
13071,27721,31666
13072,27722,31657
13073,27723,31657
13074,27724,31657
13075,27725,31657
13076,27726,31657
13077,27727,31657
13078,27728,31657
13079,27729,31657
13080,27730,31657
13081,27731,31657
13082,27732,31657
13083,27733,31657
13084,27734,31657
13085,27735,31657
13086,27736,31657
13087,27737,31657
13088,27738,31657
13089,27740,31657
13090,27741,31657
13091,27743,30759
13092,27744,30759
13093,27745,30759
13094,27746,30759
13095,27747,30759
13096,27748,30759
13097,27749,30759
13098,27751,30759
13099,27752,30759
13100,27753,30759
13101,27754,30759
13102,27755,30759
13103,27756,30759
13104,27757,30759
13105,27758,30759
13106,27759,30759
13107,27760,30759
13108,27761,30759
13109,27762,30752
13110,27763,30752
13111,27764,30752
13112,27765,30752
13113,27766,30752
13114,27768,30752
13115,27769,30752
13116,27770,30752
13117,27771,30752
13118,27772,30752
13119,27773,30752
13120,27775,30755
13121,27776,30755
13122,27777,30755
13123,27778,30755
13124,27779,30755
13125,27780,30755
13126,27782,30755
13127,27783,30755
13128,27785,30755
13129,27786,30755
13130,27787,30755
13131,27788,30755
13132,27790,30755
13133,27806,30752
13134,27807,30752
13135,27808,30752
13136,27809,30752
13137,27810,30752
13138,27811,30752
13139,27812,30752
13140,27813,30752
13141,27814,30752
13142,27815,30752
13143,27816,30752
13144,27817,30752
13145,27818,30752
13146,27819,30752
13147,27820,30752
13148,27821,30757
13149,27822,30757
13150,27823,30757
13151,27824,30757
13152,27825,30757
13153,27826,30757
13154,27827,30757
13155,27828,30757
13156,27829,30757
13157,27830,30757
13158,27831,30757
13159,27832,30757
13160,27833,30757
13161,27836,30757
13162,27837,30757
13163,27838,30757
13164,27839,30757
13165,27840,30757
13166,27841,30757
13167,27842,30757
13168,27843,30711
13169,27844,30711
13170,27846,30711
13171,27847,30711
13172,27848,30711
13173,27849,30711
13174,27850,30711
13175,27851,30711
13176,27852,30711
13177,27853,30711
13178,27854,30711
13179,27856,30711
13180,27857,30757
13181,27858,30757
13182,27859,30757
13183,27860,30757
13184,27861,30757
13185,27862,30757
13186,27863,30757
13187,27864,30757
13188,27865,30757
13189,27866,30757
13190,27867,30757
13191,27868,30757
13192,27869,30757
13193,27870,30757
13194,27872,30755
13195,27873,30755
13196,27874,30755
13197,27875,30755
13198,27876,30755
13199,27877,30755
13200,27878,30755
13201,27879,30755
13202,27881,30755
13203,27882,30755
13204,27883,30755
13205,27884,30755
13206,27885,30755
13207,27886,30755
13208,27887,30754
13209,27888,30754
13210,27889,30754
13211,27890,30754
13212,27891,30754
13213,27892,30754
13214,27894,30754
13215,27895,30754
13216,27896,30754
13217,27897,30754
13218,27898,30754
13219,27899,30754
13220,27900,30754
13221,27901,30755
13222,27902,30755
13223,27903,30755
13224,27904,30755
13225,27905,30755
13226,27906,30755
13227,27907,30755
13228,27909,30755
13229,27910,30755
13230,27911,30755
13231,27912,30755
13232,27913,30755
13233,27914,30755
13234,27915,30755
13235,27917,30756
13236,27918,30756
13237,27919,30756
13238,27920,30756
13239,27921,30756
13240,27922,30756
13241,27923,30756
13242,27924,30756
13243,27925,30756
13244,27926,30756
13245,27927,30756
13246,27928,30756
13247,27929,30756
13248,27930,30756
13249,27931,30756
13250,27932,30756
13251,27933,30756
13252,27934,30756
13253,27935,30756
13254,27936,30756
13255,27937,30756
13256,27938,30756
13257,27967,30756
13258,27968,30756
13259,27969,30756
13260,27970,30756
13261,27971,30756
13262,27972,30756
13263,27973,30756
13264,27974,30756
13265,27975,30756
13266,27976,30756
13267,27977,30756
13268,27978,30756
13269,27979,30756
13270,27980,30756
13271,27981,30756
13272,27982,30756
13273,28287,32276
13274,28288,32276
13275,28289,32276
13276,28290,32276
13277,28291,32276
13278,28292,32276
13279,28293,32276
13280,28294,32276
13281,28296,32276
13282,28297,32276
13283,28298,32276
13284,28299,32276
13285,28300,32276
13286,28302,32274
13287,28303,32274
13288,28304,32274
13289,28305,32274
13290,28306,32274
13291,28307,32274
13292,28308,32274
13293,28309,32274
13294,28310,32274
13295,28312,32274
13296,28313,32274
13297,28314,32274
13298,28315,32274
13299,28317,32274
13300,28318,32274
13301,28319,32274
13302,28320,32274
13303,28321,32274
13304,28322,32274
13305,28323,32274
13306,28324,32274
13307,28325,32274
13308,28326,32274
13309,28327,32274
13310,28328,32274
13311,28329,32274
13312,28330,32274
13313,28331,32274
13314,28332,32274
13315,28333,32274
13316,28335,32274
13317,28336,32274
13318,28338,32274
13319,28339,32274
13320,28340,32274
13321,28341,32274
13322,28342,32274
13323,28343,32274
13324,28345,32274
13325,28346,32274
13326,28347,32274
13327,28348,32274
13328,28350,32274
13329,28351,32274
13330,28352,32274
13331,28353,32274
13332,28354,32274
13333,28355,32274
13334,28356,32274
13335,28357,32274
13336,28358,32274
13337,28359,32274
13338,28360,32274
13339,28361,32274
13340,28362,32265
13341,28363,32265
13342,28364,32265
13343,28365,32265
13344,28366,32265
13345,28367,32265
13346,28368,32265
13347,28369,32265
13348,28370,32265
13349,28371,32265
13350,28372,32265
13351,28373,32265
13352,28374,32265
13353,28375,32265
13354,28376,32265
13355,28377,32265
13356,28378,32265
13357,28379,32265
13358,28380,32265
13359,28381,32265
13360,28382,32265
13361,28383,32265
13362,28384,32264
13363,28385,32264
13364,28386,32264
13365,28387,32264
13366,28388,32264
13367,28389,32264
13368,28390,32264
13369,28391,32264
13370,28392,32264
13371,28393,32264
13372,28394,32264
13373,28395,32264
13374,28396,32264
13375,28397,32264
13376,28398,32264
13377,28401,32211
13378,28402,32211
13379,28403,32211
13380,28404,32211
13381,28405,32211
13382,28406,32211
13383,28407,32211
13384,28408,32211
13385,28409,32211
13386,28411,32211
13387,28412,32211
13388,28413,32211
13389,28414,32211
13390,28415,32211
13391,28416,32211
13392,28418,32211
13393,28419,32211
13394,28420,32211
13395,28422,32211
13396,28423,32211
13397,28424,32277
13398,28425,32277
13399,28426,32277
13400,28427,32277
13401,28428,32277
13402,28429,32277
13403,28430,32277
13404,28431,32277
13405,28432,32277
13406,28433,32277
13407,28434,32277
13408,28435,32277
13409,28436,32277
13410,28437,32277
13411,28438,32277
13412,28439,32277
13413,28440,32277
13414,28441,32277
13415,28442,32277
13416,28443,32277
13417,28444,32277
13418,28445,32277
13419,28446,32277
13420,28448,32278
13421,28449,32278
13422,28450,32278
13423,28451,32278
13424,28452,32278
13425,28453,32278
13426,28454,32278
13427,28455,32278
13428,28457,32278
13429,28458,32278
13430,28459,32278
13431,28460,32278
13432,28461,32278
13433,28462,32278
13434,28463,32278
13435,28464,32278
13436,28465,32278
13437,28466,32278
13438,28467,32278
13439,28468,32278
13440,28469,32278
13441,28470,32278
13442,28472,32279
13443,28473,32279
13444,28474,32279
13445,28475,32279
13446,28476,32279
13447,28477,32279
13448,28478,32279
13449,28479,32279
13450,28480,32279
13451,28481,32279
13452,28482,32279
13453,28483,32279
13454,28484,32279
13455,28485,32279
13456,28486,32279
13457,28487,32279
13458,28488,32279
13459,28489,32279
13460,28490,32272
13461,28491,32272
13462,28492,32272
13463,28493,32272
13464,28494,32272
13465,28495,32272
13466,28497,32272
13467,28498,32272
13468,28499,32272
13469,28500,32272
13470,28502,32272
13471,28503,32272
13472,28504,32272
13473,28505,32272
13474,28506,32272
13475,28507,32272
13476,28508,32272
13477,28510,32272
13478,28511,32272
13479,28512,32272
13480,28513,32272
13481,28514,32272
13482,28515,32272
13483,28516,32272
13484,28517,32273
13485,28518,32273
13486,28519,32273
13487,28520,32273
13488,28521,32273
13489,28522,32273
13490,28523,32273
13491,28524,32273
13492,28525,32273
13493,28526,32273
13494,28527,32273
13495,28528,32273
13496,28529,32273
13497,28530,32273
13498,28531,32273
13499,28532,32273
13500,28533,32273
13501,28534,32273
13502,28536,32273
13503,28538,32273
13504,28539,32273
13505,28540,32273
13506,28541,32273
13507,28542,32273
13508,28543,32273
13509,28544,32273
13510,28545,32273
13511,28546,32315
13512,28547,32311
13513,28548,32312
13514,28549,32314
13515,28550,32313
13516,28551,32381
13517,28552,32381
13518,28553,32315
13519,28554,32381
13520,28555,32315
13521,28556,32315
13522,28557,32315
13523,28558,32315
13524,28559,32315
13525,28561,32315
13526,28562,32381
13527,28563,32387
13528,28564,32387
13529,28565,32387
13530,28566,32387
13531,28567,32381
13532,28568,32387
13533,28569,32387
13534,28591,32361
13535,28592,32361
13536,28593,32361
13537,28594,32361
13538,28595,32361
13539,28596,32361
13540,28598,32361
13541,28599,32361
13542,28600,32361
13543,28601,32361
13544,28602,32361
13545,28603,32361
13546,28604,32361
13547,28605,32361
13548,28606,32361
13549,28609,32361
13550,28610,32361
13551,28611,32361
13552,28612,32361
13553,28613,32361
13554,28614,32361
13555,28616,32361
13556,28617,32361
13557,28618,32361
13558,28620,32361
13559,28621,32361
13560,28622,32361
13561,28623,32361
13562,28624,32361
13563,28625,32361
13564,28626,32361
13565,28627,32361
13566,28628,32361
13567,28629,32361
13568,28630,32361
13569,28641,32361
13570,28642,32361
13571,28645,32361
13572,28646,32361
13573,28647,32361
13574,28648,32366
13575,28649,32366
13576,28650,32366
13577,28651,32366
13578,28653,32366
13579,28654,32366
13580,28655,32366
13581,28656,32366
13582,28657,32366
13583,28658,32366
13584,28659,32366
13585,28660,32366
13586,28661,32366
13587,28662,32366
13588,28663,32366
13589,28668,32366
13590,28670,32366
13591,28671,32366
13592,28674,32366
13593,28675,32366
13594,28682,32362
13595,28683,32362
13596,28684,32362
13597,28685,32362
13598,28686,32362
13599,28687,32362
13600,28688,32362
13601,28690,32362
13602,28691,32362
13603,28692,32362
13604,28693,32362
13605,28696,32362
13606,28697,32362
13607,28698,32362
13608,28699,32362
13609,28702,32362
13610,28703,32362
13611,28704,32386
13612,28705,32362
13613,28707,32362
13614,28708,32362
13615,28709,32362
13616,28712,32382
13617,28713,32382
13618,28714,32382
13619,28715,32382
13620,28716,32382
13621,28717,32382
13622,28718,32382
13623,28719,32382
13624,28720,32382
13625,28721,32382
13626,28722,32382
13627,28723,32382
13628,28724,32382
13629,28725,32382
13630,28726,32382
13631,28727,32382
13632,28728,32382
13633,28729,32382
13634,28730,32382
13635,28731,32382
13636,28732,32382
13637,28733,32382
13638,28736,32382
13639,28737,32385
13640,28738,32382
13641,28739,32382
13642,28740,32382
13643,28741,32382
13644,28742,32382
13645,28743,32385
13646,28745,32385
13647,28746,32385
13648,28748,32385
13649,28753,32385
13650,28754,32385
13651,28755,32385
13652,28756,32385
13653,28757,32385
13654,28758,32385
13655,28759,32385
13656,28760,32385
13657,28761,32385
13658,28762,32385
13659,28763,32385
13660,28764,32385
13661,28765,32385
13662,28766,32385
13663,28767,32385
13664,28768,32385
13665,28769,32385
13666,28770,32385
13667,28771,32385
13668,28772,32385
13669,28773,32383
13670,28774,32383
13671,28775,32383
13672,28776,32383
13673,28777,32383
13674,28778,32383
13675,28779,32383
13676,28780,32383
13677,28781,32383
13678,28782,32383
13679,28783,32383
13680,28784,32383
13681,28785,32383
13682,28786,32383
13683,28787,32383
13684,28788,32383
13685,28789,32383
13686,28790,32383
13687,28791,32383
13688,28792,32383
13689,28793,32383
13690,28794,32383
13691,28795,32383
13692,28796,32383
13693,28800,32383
13694,28802,32383
13695,28803,32383
13696,28804,32383
13697,28805,32386
13698,28807,32386
13699,28808,32386
13700,28809,32386
13701,28810,32386
13702,28811,32383
13703,28813,32386
13704,28814,32386
13705,28816,32386
13706,28817,32386
13707,28818,32386
13708,28820,32386
13709,28821,32386
13710,28823,32386
13711,28824,32386
13712,28825,32386
13713,28826,32386
13714,28827,32386
13715,28831,32185
13716,28832,32185
13717,28833,32185
13718,28834,32185
13719,28835,32185
13720,28836,32185
13721,28837,32185
13722,28838,32185
13723,28839,32185
13724,28840,32185
13725,28842,32185
13726,28844,32185
13727,28845,32185
13728,28846,32185
13729,28847,32185
13730,28852,32384
13731,28853,32384
13732,28854,32384
13733,28855,32384
13734,28856,32384
13735,28857,32384
13736,28858,32384
13737,28859,32384
13738,28860,32384
13739,28861,32384
13740,28863,32384
13741,28864,32384
13742,28865,32184
13743,28866,32184
13744,28867,32184
13745,28868,32184
13746,28869,32184
13747,28870,32184
13748,28871,32184
13749,28872,32184
13750,28873,32184
13751,28874,32184
13752,28875,32184
13753,28876,32184
13754,28878,30865
13755,28879,30865
13756,28880,30865
13757,28881,30865
13758,28882,30865
13759,28883,30865
13760,28885,30865
13761,28887,30865
13762,28891,30865
13763,28892,30869
13764,28893,30869
13765,28894,30869
13766,28895,30869
13767,28896,30869
13768,28897,30869
13769,28899,30869
13770,28900,30869
13771,28901,30869
13772,28902,30869
13773,28903,30869
13774,28904,30869
13775,28905,30868
13776,28906,30868
13777,28907,30868
13778,28908,30868
13779,28909,30868
13780,28911,30868
13781,28912,30868
13782,28913,30868
13783,28914,30868
13784,28915,30664
13785,28916,30664
13786,28917,30664
13787,28918,30664
13788,28919,30664
13789,28920,30664
13790,28921,30664
13791,28922,30664
13792,28923,30664
13793,28924,30664
13794,28925,30664
13795,28927,30664
13796,28928,30664
13797,28929,30664
13798,28930,30664
13799,28931,30664
13800,28932,30664
13801,28933,30664
13802,28934,30664
13803,28935,30664
13804,28936,30664
13805,28937,30664
13806,28938,30664
13807,28939,30664
13808,28940,30664
13809,28941,30664
13810,28942,30664
13811,28943,30664
13812,28944,30664
13813,28945,30664
13814,28946,30664
13815,28947,30664
13816,28948,30664
13817,28949,30866
13818,28951,30866
13819,28952,30866
13820,28954,30866
13821,28955,30866
13822,28956,30866
13823,28957,30866
13824,28958,30866
13825,28959,30866
13826,28960,30866
13827,28962,30867
13828,28963,30867
13829,28964,30867
13830,28965,30867
13831,28966,30867
13832,28967,30867
13833,28968,30867
13834,28969,30867
13835,28970,30867
13836,28971,30867
13837,28972,30867
13838,28973,30867
13839,28974,30661
13840,28976,30661
13841,28977,30661
13842,28978,30661
13843,28979,30661
13844,28980,30661
13845,28981,30661
13846,28982,30661
13847,28983,30661
13848,28984,30661
13849,28985,30661
13850,28986,30661
13851,28987,30661
13852,28988,30661
13853,28989,30661
13854,28990,30661
13855,28991,30661
13856,28992,30661
13857,28993,30661
13858,28995,30661
13859,28996,30661
13860,28997,30661
13861,28999,30661
13862,29000,30661
13863,29001,30661
13864,29002,30661
13865,29003,30661
13866,29004,30661
13867,29006,30661
13868,29007,30661
13869,29008,30661
13870,29009,30661
13871,29010,30661
13872,29011,30661
13873,29012,30661
13874,29013,30661
13875,29014,30661
13876,29015,30661
13877,29016,30661
13878,29017,30661
13879,29020,30653
13880,29021,30653
13881,29022,30653
13882,29023,30653
13883,29024,30653
13884,29025,30653
13885,29026,30653
13886,29027,30653
13887,29028,30653
13888,29029,30653
13889,29030,30653
13890,29032,30653
13891,29033,30653
13892,29035,30653
13893,29036,30653
13894,29037,30653
13895,29038,30653
13896,29039,30653
13897,29040,30653
13898,29041,30653
13899,29042,30653
13900,29043,30653
13901,29044,30653
13902,29045,30653
13903,29046,30653
13904,29047,30653
13905,29048,30653
13906,29049,30653
13907,29050,30653
13908,29051,30653
13909,29052,30653
13910,29053,30653
13911,29055,30653
13912,29056,30653
13913,29057,30653
13914,29058,30653
13915,29059,30653
13916,29060,30653
13917,29061,30653
13918,29063,30653
13919,29064,30653
13920,29065,30653
13921,29066,30653
13922,29067,30653
13923,29068,30653
13924,29069,30862
13925,29070,30862
13926,29071,30862
13927,29072,30862
13928,29074,30862
13929,29075,30862
13930,29076,30862
13931,29077,30862
13932,29078,30816
13933,29079,30815
13934,29080,30814
13935,29081,30817
13936,29082,30862
13937,29084,30862
13938,29085,30862
13939,29086,30862
13940,29087,30862
13941,29088,30862
13942,29089,30862
13943,29090,30862
13944,29091,30862
13945,29092,30862
13946,29093,30812
13947,29094,30862
13948,29095,30813
13949,29096,30862
13950,29098,30862
13951,29099,30862
13952,29101,30862
13953,29102,30862
13954,29103,30862
13955,29104,30862
13956,29105,30862
13957,29107,30862
13958,29108,30862
13959,29109,30862
13960,29110,30862
13961,29111,30862
13962,29112,30862
13963,29113,30862
13964,29114,30862
13965,29115,30862
13966,29116,30862
13967,29117,30862
13968,29118,30862
13969,29119,31592
13970,29120,31592
13971,29121,31592
13972,29122,31592
13973,29123,31592
13974,29124,31592
13975,29125,31592
13976,29126,31592
13977,29127,31592
13978,29129,31592
13979,29130,31592
13980,29131,31592
13981,29132,31592
13982,29133,31592
13983,29134,31592
13984,29135,31592
13985,29136,31592
13986,29137,31592
13987,29138,31592
13988,29139,31592
13989,29140,31592
13990,29141,31593
13991,29142,31593
13992,29143,31593
13993,29145,31593
13994,29146,31593
13995,29147,31593
13996,29148,31593
13997,29149,31593
13998,29151,31593
13999,29152,31593
14000,29153,31593
14001,29154,31593
14002,29155,31593
14003,29156,31593
14004,29157,31593
14005,29158,31593
14006,29159,31593
14007,29160,31593
14008,29161,31593
14009,29162,31593
14010,29163,31593
14011,29164,31593
14012,29166,31593
14013,29167,31593
14014,29168,31593
14015,29169,31593
14016,29170,31593
14017,29171,31593
14018,29173,31593
14019,29174,31593
14020,29176,31593
14021,29177,31593
14022,29178,31593
14023,29179,31593
14024,29180,31593
14025,29181,31593
14026,29182,31593
14027,29183,31593
14028,29185,31593
14029,29186,31595
14030,29187,31595
14031,29188,31595
14032,29189,31595
14033,29190,31595
14034,29191,31595
14035,29193,31595
14036,29194,31595
14037,29195,31595
14038,29196,31595
14039,29197,31595
14040,29198,31595
14041,29199,31595
14042,29200,31595
14043,29201,31594
14044,29203,31594
14045,29204,31594
14046,29205,31594
14047,29206,31594
14048,29207,31594
14049,29208,31594
14050,29209,31594
14051,29210,31594
14052,29211,31594
14053,29212,31594
14054,29213,31594
14055,29214,31594
14056,29215,31594
14057,29216,31594
14058,29217,31594
14059,29218,31594
14060,29219,31594
14061,29220,31594
14062,29221,31594
14063,29222,31594
14064,29223,31594
14065,29224,31594
14066,29225,31594
14067,29226,31596
14068,29227,31596
14069,29228,31596
14070,29230,31596
14071,29231,31596
14072,29233,31596
14073,29234,31596
14074,29235,31596
14075,29236,31596
14076,29237,31596
14077,29239,31453
14078,29240,31453
14079,29241,31453
14080,29243,31453
14081,29244,31453
14082,29245,31453
14083,29246,31453
14084,29247,31453
14085,29248,31453
14086,29249,31453
14087,29250,31453
14088,29251,31453
14089,29252,31453
14090,29254,31453
14091,29255,31453
14092,29256,31453
14093,29259,31453
14094,29260,31453
14095,29261,31453
14096,29262,31453
14097,29263,31453
14098,29264,31453
14099,29265,31453
14100,29266,31453
14101,29267,31453
14102,29268,31453
14103,29269,31453
14104,29270,31453
14105,29271,31453
14106,29272,31453
14107,29273,31453
14108,29274,31453
14109,29439,30146
14110,29440,30145
14111,29441,30144
14112,29442,30144
14113,29443,30143
14114,29444,30142
14115,29445,30141
14116,29446,30149
14117,29447,30149
14118,29448,30149
14119,29449,30148
14120,29450,30147
14121,29451,30257
14122,29452,30257
14123,29453,30251
14124,29454,30257
14125,29455,30255
14126,29456,30254
14127,29457,30253
14128,29458,30252
14129,29459,30251
14130,29461,30259
14131,29462,30259
14132,29463,30258
14133,29464,30258
14134,29465,30258
14135,29466,30258
14136,29467,30261
14137,29468,30265
14138,29469,30264
14139,29470,30264
14140,29471,30263
14141,29472,30262
14142,29473,30267
14143,29474,30267
14144,29475,30268
14145,29476,30268
14146,29477,30268
14147,29478,30268
14148,29479,30266
14149,29480,30268
14150,29481,30139
14151,29483,30137
14152,29484,30131
14153,29485,30131
14154,29486,30138
14155,29487,30135
14156,29488,30131
14157,29489,30132
14158,29490,30133
14159,29491,30136
14160,29492,30134
14161,29493,30121
14162,29494,30122
14163,29495,30123
14164,29496,30124
14165,29497,30124
14166,29498,30125
14167,29499,30125
14168,29500,30126
14169,29501,30121
14170,29502,30129
14171,29503,30128
14172,29504,30128
14173,29505,30128
14174,29506,30127
14175,29507,30128
14176,29508,30128
14177,29509,30128
14178,29510,30111
14179,29511,30112
14180,29512,30111
14181,29513,30111
14182,29514,30116
14183,29515,30117
14184,29516,30111
14185,29517,30118
14186,29518,30115
14187,29519,30111
14188,29520,30113
14189,29521,30114
14190,29522,30119
14191,29523,30119
14192,29524,30119
14193,29525,30119
14194,29526,30114
14195,29527,30164
14196,29528,30161
14197,29529,30163
14198,29533,30161
14199,29534,30161
14200,29535,30151
14201,29536,30151
14202,29537,30153
14203,29538,30151
14204,29539,30155
14205,29540,30151
14206,29546,31132
14207,29547,31131
14208,29548,31133
14209,29549,31135
14210,29550,31131
14211,29551,31131
14212,29552,31131
14213,29553,31131
14214,29555,31111
14215,29556,31113
14216,29557,31117
14217,29558,31113
14218,29559,31115
14219,29560,31111
14220,29561,31111
14221,29562,31111
14222,29563,31134
14223,29564,31116
14224,29566,31124
14225,29567,31122
14226,29568,31127
14227,29569,31123
14228,29570,31121
14229,29571,31141
14230,29572,31146
14231,29573,31126
14232,29574,31121
14233,29575,31125
14234,29576,31121
14235,29578,31145
14236,29579,31144
14237,29580,31141
14238,29581,31142
14239,29582,31143
14240,29583,31521
14241,29584,31521
14242,29586,31521
14243,29587,31521
14244,29588,31521
14245,29589,31521
14246,29590,31521
14247,29591,31521
14248,29592,31521
14249,29593,31521
14250,29594,31521
14251,29595,31521
14252,29596,31521
14253,29597,31515
14254,29598,31521
14255,29599,31521
14256,29602,31526
14257,29604,31526
14258,29605,31527
14259,29606,31527
14260,29607,31529
14261,29608,31519
14262,29609,31517
14263,29610,31516
14264,29611,31512
14265,29612,31551
14266,29613,31512
14267,29614,31511
14268,29615,31513
14269,29616,31514
14270,29617,31515
14271,29690,38511
14272,29691,38511
14273,29692,38511
14274,29693,38511
14275,29694,38511
14276,29695,38511
14277,29696,38511
14278,29697,38511
14279,29698,38511
14280,29699,38511
14281,29700,38511
14282,29701,38511
14283,29702,38511
14284,29703,38511
14285,29704,38511
14286,29705,38511
14287,29706,38511
14288,29707,38511
14289,29708,38511
14290,29709,38513
14291,29710,38512
14292,29711,38513
14293,29713,38511
14294,29714,38511
14295,29716,38511
14296,29717,38513
14297,29718,38511
14298,29719,38553
14299,29720,38553
14300,29721,38553
14301,29722,38553
14302,29723,38553
14303,29725,38553
14304,29726,38553
14305,29727,38553
14306,29728,38553
14307,29729,38553
14308,29730,38553
14309,29731,38553
14310,29732,38553
14311,29733,38553
14312,29734,38553
14313,29735,38553
14314,29736,38553
14315,29737,38553
14316,29738,38511
14317,29739,38511
14318,29740,38511
14319,29741,38511
14320,29742,38511
14321,29743,38511
14322,29744,38511
14323,29745,38511
14324,29746,38511
14325,29747,38511
14326,29748,38515
14327,29749,38517
14328,29750,38516
14329,29751,38517
14330,29752,38514
14331,29753,38518
14332,29754,38513
14333,29755,38518
14334,29756,38518
14335,29757,38553
14336,29758,38553
14337,29761,38553
14338,29762,38553
14339,29763,38553
14340,29764,38553
14341,29765,38553
14342,29767,38553
14343,29768,38553
14344,29769,38552
14345,29770,38552
14346,29771,38552
14347,29772,38552
14348,29773,38552
14349,29774,38552
14350,29775,38552
14351,29776,38552
14352,29777,38552
14353,29779,38552
14354,29780,38552
14355,29781,38552
14356,29782,38552
14357,29784,38552
14358,29785,38552
14359,29786,38552
14360,29787,38552
14361,29788,38552
14362,29789,38552
14363,29791,38571
14364,29792,38571
14365,29793,38571
14366,29794,38571
14367,29795,38571
14368,29796,38571
14369,29797,38571
14370,29798,38571
14371,29799,38571
14372,29800,38571
14373,29801,38571
14374,29802,38571
14375,29803,38571
14376,29804,38571
14377,29805,38571
14378,29806,38571
14379,29807,38571
14380,29808,38571
14381,29809,38571
14382,29810,38571
14383,29811,38571
14384,29812,38571
14385,29813,38571
14386,29814,38571
14387,29815,38571
14388,29816,38571
14389,29817,38571
14390,29818,38571
